    ,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1726250137938,449,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-634,,true,,1145,237,1000,1000,null,0,3003,0
1726250140940,449,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-634,text,true,,868,237,1000,1000,https://reqres.in/api/register,449,0,0
1726250141390,0,Debug Sampler,200,OK,LoadTest 1-634,text,true,,277,0,1000,1000,null,0,0,0
1726250137990,401,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-633,,true,,1145,237,1000,1000,null,0,3005,0
1726250140995,401,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-633,text,true,,868,237,1000,1000,https://reqres.in/api/register,401,0,0
1726250141396,0,Debug Sampler,200,OK,LoadTest 1-633,text,true,,277,0,1000,1000,null,0,0,0
1726250137997,407,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-631,,true,,1145,237,1000,1000,null,0,3004,0
1726250141001,407,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-631,text,true,,868,237,1000,1000,https://reqres.in/api/register,406,0,0
1726250141408,0,Debug Sampler,200,OK,LoadTest 1-631,text,true,,277,0,1000,1000,null,0,0,0
1726250138314,95,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-979,,true,,2210,127,1000,1000,null,0,3006,47
1726250141320,95,LIST USERS,200,OK,LoadTest 1-979,text,true,,1933,127,1000,1000,https://reqres.in/api/users?page=2,95,0,47
1726250141415,0,Debug Sampler,200,OK,LoadTest 1-979,text,true,,277,0,1000,1000,null,0,0,0
1726250137996,415,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-639,,true,,1145,237,1000,1000,null,0,3005,0
1726250141001,415,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-639,text,true,,868,237,1000,1000,https://reqres.in/api/register,415,0,0
1726250141416,0,Debug Sampler,200,OK,LoadTest 1-639,text,true,,277,0,1000,1000,null,0,0,0
1726250137990,423,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-629,,true,,1145,237,1000,1000,null,0,3003,0
1726250140993,423,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-629,text,true,,868,237,1000,1000,https://reqres.in/api/register,423,0,0
1726250141416,0,Debug Sampler,200,OK,LoadTest 1-629,text,true,,277,0,1000,1000,null,0,0,0
1726250137996,418,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-636,,true,,1144,237,1000,1000,null,0,3002,0
1726250140998,418,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-636,text,true,,868,237,1000,1000,https://reqres.in/api/register,418,0,0
1726250141416,0,Debug Sampler,200,OK,LoadTest 1-636,text,true,,276,0,1000,1000,null,0,0,0
1726250138014,422,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-635,,true,,1144,237,1000,1000,null,0,3003,0
1726250141017,422,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-635,text,true,,868,237,1000,1000,https://reqres.in/api/register,422,0,0
1726250141439,0,Debug Sampler,200,OK,LoadTest 1-635,text,true,,276,0,1000,1000,null,0,0,0
1726250138106,421,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-653,,true,,1145,237,1000,1000,null,0,3004,0
1726250141110,421,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-653,text,true,,868,237,1000,1000,https://reqres.in/api/register,421,0,0
1726250141531,0,Debug Sampler,200,OK,LoadTest 1-653,text,true,,277,0,1000,1000,null,0,0,0
1726250138060,466,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-643,,true,,1145,237,1000,1000,null,0,3005,0
1726250141065,466,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-643,text,true,,868,237,1000,1000,https://reqres.in/api/register,466,0,0
1726250141531,0,Debug Sampler,200,OK,LoadTest 1-643,text,true,,277,0,1000,1000,null,0,0,0
1726250138111,416,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-16,,true,,1144,237,1000,1000,null,0,3004,0
1726250141115,416,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-16,text,true,,868,237,1000,1000,https://reqres.in/api/register,416,0,0
1726250141531,0,Debug Sampler,200,OK,LoadTest 1-16,text,true,,276,0,1000,1000,null,0,0,0
1726250138303,223,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-314,,true,,2210,127,1000,1000,null,0,3005,132
1726250141308,223,LIST USERS,200,OK,LoadTest 1-314,text,true,,1933,127,1000,1000,https://reqres.in/api/users?page=2,223,0,132
1726250141531,0,Debug Sampler,200,OK,LoadTest 1-314,text,true,,277,0,1000,1000,null,0,0,0
1726250138040,487,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-644,,true,,1145,237,1000,1000,null,0,3003,0
1726250141043,487,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-644,text,true,,868,237,1000,1000,https://reqres.in/api/register,487,0,0
1726250141530,0,Debug Sampler,200,OK,LoadTest 1-644,text,true,,277,0,1000,1000,null,0,0,0
1726250138053,472,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-624,,true,,1145,237,1000,1000,null,0,3005,0
1726250141058,472,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-624,text,true,,868,237,1000,1000,https://reqres.in/api/register,472,0,0
1726250141530,0,Debug Sampler,200,OK,LoadTest 1-624,text,true,,277,0,1000,1000,null,0,0,0
1726250137990,547,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-630,,true,,1145,237,1000,1000,null,0,3003,0
1726250140993,547,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-630,text,true,,868,237,1000,1000,https://reqres.in/api/register,547,0,0
1726250141540,0,Debug Sampler,200,OK,LoadTest 1-630,text,true,,277,0,1000,1000,null,0,0,0
1726250138040,489,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-3,,true,,1143,237,1000,1000,null,0,3001,0
1726250141041,489,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-3,text,true,,868,237,1000,1000,https://reqres.in/api/register,489,0,0
1726250141530,0,Debug Sampler,200,OK,LoadTest 1-3,text,true,,275,0,1000,1000,null,0,0,0
1726250138042,482,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-2,,true,,1142,237,1000,1000,null,0,3005,0
1726250141047,482,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-2,text,true,,868,237,1000,1000,https://reqres.in/api/register,482,0,0
1726250141529,0,Debug Sampler,200,OK,LoadTest 1-2,text,true,,274,0,1000,1000,null,0,0,0
1726250138297,231,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-980,,true,,2209,127,1000,1000,null,0,3003,110
1726250141300,231,LIST USERS,200,OK,LoadTest 1-980,text,true,,1933,127,1000,1000,https://reqres.in/api/users?page=2,231,0,110
1726250141531,0,Debug Sampler,200,OK,LoadTest 1-980,text,true,,276,0,1000,1000,null,0,0,0
1726250138037,488,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-647,,true,,1144,237,1000,1000,null,0,3004,0
1726250141041,488,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-647,text,true,,868,237,1000,1000,https://reqres.in/api/register,488,0,0
1726250141529,0,Debug Sampler,200,OK,LoadTest 1-647,text,true,,276,0,1000,1000,null,0,0,0
1726250138060,463,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-645,,true,,1145,237,1000,1000,null,0,3005,0
1726250141065,463,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-645,text,true,,868,237,1000,1000,https://reqres.in/api/register,463,0,0
1726250141528,0,Debug Sampler,200,OK,LoadTest 1-645,text,true,,277,0,1000,1000,null,0,0,0
1726250138040,423,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-632,,true,,1145,237,1000,1000,null,0,3000,0
1726250141040,422,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-632,text,true,,868,237,1000,1000,https://reqres.in/api/register,422,0,0
1726250141462,1,Debug Sampler,200,OK,LoadTest 1-632,text,true,,277,0,1000,1000,null,0,0,0
1726250138297,227,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-322,,true,,2221,127,1000,1000,null,0,3005,108
1726250141302,227,LIST USERS,200,OK,LoadTest 1-322,text,true,,1945,127,1000,1000,https://reqres.in/api/users?page=2,227,0,108
1726250141529,0,Debug Sampler,200,OK,LoadTest 1-322,text,true,,276,0,1000,1000,null,0,0,0
1726250138325,133,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-978,,true,,2209,127,1000,1000,null,0,3004,90
1726250141329,132,LIST USERS,200,OK,LoadTest 1-978,text,true,,1933,127,1000,1000,https://reqres.in/api/users?page=2,132,0,90
1726250141461,1,Debug Sampler,200,OK,LoadTest 1-978,text,true,,276,0,1000,1000,null,0,0,0
1726250138332,123,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-987,,true,,2210,127,1000,1000,null,0,3004,63
1726250141336,123,LIST USERS,200,OK,LoadTest 1-987,text,true,,1933,127,1000,1000,https://reqres.in/api/users?page=2,123,0,63
1726250141459,0,Debug Sampler,200,OK,LoadTest 1-987,text,true,,277,0,1000,1000,null,0,0,0
1726250137990,467,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-650,,true,,1145,237,1000,1000,null,0,3002,0
1726250140992,467,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-650,text,true,,868,237,1000,1000,https://reqres.in/api/register,466,0,0
1726250141459,0,Debug Sampler,200,OK,LoadTest 1-650,text,true,,277,0,1000,1000,null,0,0,0
1726250137990,466,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-640,,true,,1145,237,1000,1000,null,0,3005,0
1726250140995,466,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-640,text,true,,868,237,1000,1000,https://reqres.in/api/register,466,0,0
1726250141461,0,Debug Sampler,200,OK,LoadTest 1-640,text,true,,277,0,1000,1000,null,0,0,0
1726250138303,150,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-319,,true,,2209,127,1000,1000,null,0,3005,63
1726250141308,150,LIST USERS,200,OK,LoadTest 1-319,text,true,,1933,127,1000,1000,https://reqres.in/api/users?page=2,150,0,63
1726250141458,0,Debug Sampler,200,OK,LoadTest 1-319,text,true,,276,0,1000,1000,null,0,0,0
1726250138312,146,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-975,,true,,2210,127,1000,1000,null,0,3001,58
1726250141313,146,LIST USERS,200,OK,LoadTest 1-975,text,true,,1933,127,1000,1000,https://reqres.in/api/users?page=2,146,0,58
1726250141459,0,Debug Sampler,200,OK,LoadTest 1-975,text,true,,277,0,1000,1000,null,0,0,0
1726250138407,138,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-336,,true,,2210,127,1000,1000,null,0,3004,118
1726250141411,138,LIST USERS,200,OK,LoadTest 1-336,text,true,,1933,127,1000,1000,https://reqres.in/api/users?page=2,138,0,118
1726250141549,0,Debug Sampler,200,OK,LoadTest 1-336,text,true,,277,0,1000,1000,null,0,0,0
1726250138111,435,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-652,,true,,1145,237,1000,1000,null,0,3003,0
1726250141114,435,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-652,text,true,,868,237,1000,1000,https://reqres.in/api/register,435,0,0
1726250141549,0,Debug Sampler,200,OK,LoadTest 1-652,text,true,,277,0,1000,1000,null,0,0,0
1726250138377,174,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-969,,true,,2210,127,1000,1000,null,0,3003,149
1726250141380,174,LIST USERS,200,OK,LoadTest 1-969,text,true,,1933,127,1000,1000,https://reqres.in/api/users?page=2,174,0,149
1726250141554,0,Debug Sampler,200,OK,LoadTest 1-969,text,true,,277,0,1000,1000,null,0,0,0
1726250138132,419,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-646,,true,,1143,237,1000,1000,null,0,3003,0
1726250141135,419,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-646,text,true,,868,237,1000,1000,https://reqres.in/api/register,419,0,0
1726250141554,0,Debug Sampler,200,OK,LoadTest 1-646,text,true,,275,0,1000,1000,null,0,0,0
1726250138404,153,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-324,,true,,2210,127,1000,1000,null,0,3000,126
1726250141404,153,LIST USERS,200,OK,LoadTest 1-324,text,true,,1933,127,1000,1000,https://reqres.in/api/users?page=2,153,0,126
1726250141557,0,Debug Sampler,200,OK,LoadTest 1-324,text,true,,277,0,1000,1000,null,0,0,0
1726250138138,416,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-651,,true,,1145,237,1000,1000,null,0,3003,0
1726250141141,416,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-651,text,true,,868,237,1000,1000,https://reqres.in/api/register,416,0,0
1726250141557,0,Debug Sampler,200,OK,LoadTest 1-651,text,true,,277,0,1000,1000,null,0,0,0
1726250138132,424,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-649,,true,,1145,237,1000,1000,null,0,3003,0
1726250141135,424,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-649,text,true,,868,237,1000,1000,https://reqres.in/api/register,424,0,0
1726250141559,0,Debug Sampler,200,OK,LoadTest 1-649,text,true,,277,0,1000,1000,null,0,0,0
1726250138140,418,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-658,,true,,1145,237,1000,1000,null,0,3001,0
1726250141141,418,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-658,text,true,,868,237,1000,1000,https://reqres.in/api/register,418,0,0
1726250141559,0,Debug Sampler,200,OK,LoadTest 1-658,text,true,,277,0,1000,1000,null,0,0,0
1726250138408,149,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-345,,true,,2210,127,1000,1000,null,0,3003,120
1726250141411,149,LIST USERS,200,OK,LoadTest 1-345,text,true,,1933,127,1000,1000,https://reqres.in/api/users?page=2,149,0,120
1726250141560,0,Debug Sampler,200,OK,LoadTest 1-345,text,true,,277,0,1000,1000,null,0,0,0
1726250138401,158,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-989,,true,,2210,127,1000,1000,null,0,3001,128
1726250141402,158,LIST USERS,200,OK,LoadTest 1-989,text,true,,1933,127,1000,1000,https://reqres.in/api/users?page=2,158,0,128
1726250141560,0,Debug Sampler,200,OK,LoadTest 1-989,text,true,,277,0,1000,1000,null,0,0,0
1726250138418,141,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-327,,true,,2210,127,1000,1000,null,0,3001,112
1726250141419,141,LIST USERS,200,OK,LoadTest 1-327,text,true,,1933,127,1000,1000,https://reqres.in/api/users?page=2,141,0,112
1726250141560,0,Debug Sampler,200,OK,LoadTest 1-327,text,true,,277,0,1000,1000,null,0,0,0
1726250138157,404,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-660,,true,,1145,237,1000,1000,null,0,3004,0
1726250141161,404,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-660,text,true,,868,237,1000,1000,https://reqres.in/api/register,404,0,0
1726250141565,0,Debug Sampler,200,OK,LoadTest 1-660,text,true,,277,0,1000,1000,null,0,0,0
1726250138157,410,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-661,,true,,1145,237,1000,1000,null,0,3004,0
1726250141161,410,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-661,text,true,,868,237,1000,1000,https://reqres.in/api/register,410,0,0
1726250141571,0,Debug Sampler,200,OK,LoadTest 1-661,text,true,,277,0,1000,1000,null,0,0,0
1726250138140,441,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-642,,true,,1145,237,1000,1000,null,0,3004,0
1726250141144,441,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-642,text,true,,868,237,1000,1000,https://reqres.in/api/register,441,0,0
1726250141585,0,Debug Sampler,200,OK,LoadTest 1-642,text,true,,277,0,1000,1000,null,0,0,0
1726250138165,417,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-6,,true,,1143,237,1000,1000,null,0,3003,0
1726250141168,417,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-6,text,true,,868,237,1000,1000,https://reqres.in/api/register,417,0,0
1726250141585,0,Debug Sampler,200,OK,LoadTest 1-6,text,true,,275,0,1000,1000,null,0,0,0
1726250138396,190,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-992,,true,,2209,127,1000,1000,null,0,3004,131
1726250141400,190,LIST USERS,200,OK,LoadTest 1-992,text,true,,1932,127,1000,1000,https://reqres.in/api/users?page=2,190,0,131
1726250141590,0,Debug Sampler,200,OK,LoadTest 1-992,text,true,,277,0,1000,1000,null,0,0,0
1726250138395,191,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-976,,true,,2210,127,1000,1000,null,0,3004,131
1726250141399,191,LIST USERS,200,OK,LoadTest 1-976,text,true,,1933,127,1000,1000,https://reqres.in/api/users?page=2,191,0,131
1726250141590,0,Debug Sampler,200,OK,LoadTest 1-976,text,true,,277,0,1000,1000,null,0,0,0
1726250138137,453,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-655,,true,,1145,237,1000,1000,null,0,3001,0
1726250141138,453,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-655,text,true,,868,237,1000,1000,https://reqres.in/api/register,452,0,0
1726250141591,0,Debug Sampler,200,OK,LoadTest 1-655,text,true,,277,0,1000,1000,null,0,0,0
1726250138392,197,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-982,,true,,2210,127,1000,1000,null,0,3002,136
1726250141394,197,LIST USERS,200,OK,LoadTest 1-982,text,true,,1933,127,1000,1000,https://reqres.in/api/users?page=2,197,0,136
1726250141591,0,Debug Sampler,200,OK,LoadTest 1-982,text,true,,277,0,1000,1000,null,0,0,0
1726250138140,449,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-641,,true,,1145,237,1000,1000,null,0,3002,0
1726250141142,449,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-641,text,true,,868,237,1000,1000,https://reqres.in/api/register,449,0,0
1726250141591,0,Debug Sampler,200,OK,LoadTest 1-641,text,true,,277,0,1000,1000,null,0,0,0
1726250138496,60,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-330,,true,,2209,127,1000,1000,null,0,3035,37
1726250141531,60,LIST USERS,200,OK,LoadTest 1-330,text,true,,1933,127,1000,1000,https://reqres.in/api/users?page=2,60,0,37
1726250141591,0,Debug Sampler,200,OK,LoadTest 1-330,text,true,,276,0,1000,1000,null,0,0,0
1726250138495,60,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-997,,true,,2210,127,1000,1000,null,0,3036,37
1726250141531,60,LIST USERS,200,OK,LoadTest 1-997,text,true,,1933,127,1000,1000,https://reqres.in/api/users?page=2,60,0,37
1726250141591,0,Debug Sampler,200,OK,LoadTest 1-997,text,true,,277,0,1000,1000,null,0,0,0
1726250138507,60,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-343,,true,,2210,127,1000,1000,null,0,3024,37
